locus_id,category,subfamily_raw,subfamily,subfamily_alias,group,class,include
HUERSP2_1q25.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_1q32.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_21_GL383579v2_alt(a),internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_21_GL383579v2_alt(b),oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_21q21.1a,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_21q21.1b,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_21q22.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_22q11.22,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2p11.2,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2p12,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2p22.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2p24.2a,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2p24.2b,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2p25.2a,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2p25.2b,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2q12.3,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2q14.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_2q24.2,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3p24.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q11.2a,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q11.2b,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q13.11,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q13.2,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q21.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q25.1,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q26.1a,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q26.1b,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q26.1c,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q26.1d,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q26.1e,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_3q26.33,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4p13,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q13.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q13.3a,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q13.3b,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q21.23,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q26,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q28.1,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q28.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q32.1,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_4q34.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_5p13.2,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_5p15.31,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_5q21.2,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_5q33.2,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6_GL000250v2_alt,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6_GL000251v2_alt,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6_GL000252v2_alt,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6_GL000253v2_alt,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6_GL000254v2_alt,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6_GL000255v2_alt,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6_GL000256v2_alt,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6p21.32,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6p22.3,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6p25.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6q12,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6q14.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6q14.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6q16.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6q16.2,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_6q27,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_7p12.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_7p21.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_7q31.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_7q33,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_7q35,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_8p11.22,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_8q12.3,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_8q23.2,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_9p21.1,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_9p23,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_9q21.13,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Xp11.4,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Xp22.33,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Xq23a,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Xq23b,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Xq27.3a,internal,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Xq27.3b,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Yq11.221,prototype,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Yq11.222,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP2_Yq11.223,oneside,HUERS-P2-int,HUERS-P2,HUERSP2,HUERS,ERV1,"LTR1,LTR1A1,LTR1A2,LTR1B,LTR1C,LTR1C1,LTR1D,LTR1E,LTR1F,LTR1F1"
HUERSP3_10p11.21,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_10q21.1,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_10q23.33a,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_10q23.33b,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_10q23.33c,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_10q25.1,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_11p13,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_11p15.1,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_11q12.2,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_11q13.4,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_11q22.1,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_11q23.2,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_11q24.2,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_12p11.21,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_12p12.2,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_12p13.31,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_12q12a,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_12q12b,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_12q14.1a,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_12q14.1b,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_13q12.13,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_13q31.1,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_13q32.1,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_14q21.1,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_14q21.2,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_17q22,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_18q11.1,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_18q12.2,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_18q22.1,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_18q23,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19_GL383575v2_alt(a),oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19_GL383575v2_alt(b),internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19_GL949746v1_alt,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19_GL949752v1_alt,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19_GL949753v2_alt,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19_KI270938v1_alt,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19p12a,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19p12b,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19p12c,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19p12d,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19q11,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19q13.11,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19q13.2a,internal,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19q13.2b,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19q13.2c,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19q13.42,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_19q13.43,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_1p13.3,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_1p21.1,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_1p36.13,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_1q23.3,oneside,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
HUERSP3_1q42.12,prototype,HUERS-P3-int,HUERS-P3,HUERSP3,HUERS,ERV1,"LTR9,LTR9A1,LTR9B,LTR9C,LTR9D"
